hmdb_id	name	pubchem_id	chebi_id	kegg_id	metlin_id	lipid	smiles	exactmass	formula	inchi_key	super_class	main_class	sub_class	synonym	chem_id	comp_id	derived_feature
HMDB0000402	2-isopropylmalate			""			""			""		Xenobiotics	Food Component/Plant	2-isopropylmalate	100000409	15667	FALSE
HMDB00631	glycodeoxycholate			""			""			""		Lipid	Secondary Bile Acid Metabolism	glycodeoxycholate	100000436	18477	FALSE
HMDB0001889	theophylline			""			""			""		Xenobiotics	Xanthine Metabolism	theophylline	100000437	18394	FALSE
HMDB0003072	quinate			""			""			""		Xenobiotics	Food Component/Plant	quinate	100000442	18335	FALSE
HMDB0000152	gentisate			""			""			""		Amino Acid	Tyrosine Metabolism	gentisate	100000447	18280	FALSE
HMDB0001860	paraxanthine			""			""			""		Xenobiotics	Xanthine Metabolism	paraxanthine	100000453	18254	FALSE
HMDB0000671	indolelactate			""			""			""		Amino Acid	Tryptophan Metabolism	indolelactate	100000463	18349	FALSE
HMDB0000682	3-indoxyl sulfate			""			""			""		Amino Acid	Tryptophan Metabolism	3-indoxyl sulfate	100000467	27672	FALSE
HMDB0028854	glycylvaline			""			""			""		Peptide	Dipeptide	glycylvaline	100000487	18357	FALSE
HMDB0000594	gamma-glutamylphenylalanine			""			""			""		Peptide	Gamma-glutamyl Amino Acid	gamma-glutamylphenylalanine	100000491	33422	FALSE
HMDB0000695	4-methyl-2-oxopentanoate			""			""			""		Amino Acid	Leucine, Isoleucine and Valine Metabolism	4-methyl-2-oxopentanoate	100000551	22116	FALSE
HMDB0002712	1,5-anhydroglucitol (1,5-AG)			""			""			""		Carbohydrate	Glycolysis, Gluconeogenesis, and Pyruvate Metabolism	1,5-anhydroglucitol (1,5-AG)	100000580	20675	FALSE
HMDB0004666	2-arachidonoylglycerol (20:4)			""			""			""		Lipid	Monoacylglycerol	2-arachidonoylglycerol (20:4)	100000584	19266	FALSE
HMDB0009815	1-stearoyl-2-arachidonoyl-GPI (18:0/20:4)			""			""			""		Lipid	Phosphatidylinositol (PI)	1-stearoyl-2-arachidonoyl-GPI (18:0/20:4)	100000616	52449	FALSE
HMDB0000277	sphingosine 1-phosphate			""			""			""		Lipid	Sphingosines	sphingosine 1-phosphate	100000626	34445	FALSE
HMDB0010163	1-stearoyl-2-oleoyl-GPS (18:0/18:1)			""			""			""		Lipid	Phosphatidylserine (PS)	1-stearoyl-2-oleoyl-GPS (18:0/18:1)	100000639	19265	FALSE
HMDB0240261	1-stearoyl-GPI (18:0)			""			""			""		Lipid	Lysophospholipid	1-stearoyl-GPI (18:0)	100000656	19324	FALSE
HMDB0000564	1,2-dipalmitoyl-GPC (16:0/16:0)			""			""			""		Lipid	Phosphatidylcholine (PC)	1,2-dipalmitoyl-GPC (16:0/16:0)	100000657	19130	FALSE
HMDB0002183	docosahexaenoate (DHA; 22:6n3)			""			""			""		Lipid	Long Chain Polyunsaturated Fatty Acid (n3 and n6)	docosahexaenoate (DHA; 22:6n3)	100000665	44675	FALSE
HMDB0007869	1-myristoyl-2-palmitoyl-GPC (14:0/16:0)			""			""			""		Lipid	Phosphatidylcholine (PC)	1-myristoyl-2-palmitoyl-GPC (14:0/16:0)	100000672	19258	FALSE
HMDB0000665,HMDB00746,HMDB0000624	alpha-hydroxyisocaproate			""			""			""		Amino Acid	Leucine, Isoleucine and Valine Metabolism	alpha-hydroxyisocaproate	100000706	22132	FALSE
HMDB0000176	maleate			""			""			""		Lipid	Fatty Acid, Dicarboxylate	maleate	100000707	20676	FALSE
HMDB0000718	isovalerate (i5:0)			""			""			""		Amino Acid	Leucine, Isoleucine and Valine Metabolism	isovalerate (i5:0)	100000708	44656	FALSE
""	4-acetylphenol sulfate			""			""			""		Xenobiotics	Benzoate Metabolism	4-acetylphenol sulfate	100000711	44620	FALSE
HMDB0002264	2-hydroxyoctanoate			""			""			""		Lipid	Fatty Acid, Monohydroxy	2-hydroxyoctanoate	100000743	22036	FALSE
HMDB0001954	3-hydroxyoctanoate			""			""			""		Lipid	Fatty Acid, Monohydroxy	3-hydroxyoctanoate	100000773	22001	FALSE
HMDB0000779,HMDB0000563	phenyllactate (PLA)			""			""			""		Amino Acid	Phenylalanine Metabolism	phenyllactate (PLA)	100000774	22130	FALSE
HMDB0000222	palmitoylcarnitine (C16)			""			""			""		Lipid	Fatty Acid Metabolism (Acyl Carnitine, Long Chain Saturated)	palmitoylcarnitine (C16)	100000776	44681	FALSE
HMDB0000756	hexanoylcarnitine (C6)			""			""			""		Lipid	Fatty Acid Metabolism (Acyl Carnitine, Medium Chain)	hexanoylcarnitine (C6)	100000781	32328	FALSE
HMDB0034365	theanine			""			""			""		Xenobiotics	Food Component/Plant	theanine	100000784	22206	FALSE
HMDB0000812	N-acetylaspartate (NAA)			""			""			""		Amino Acid	Alanine and Aspartate Metabolism	N-acetylaspartate (NAA)	100000787	22185	FALSE
HMDB0001032	dehydroepiandrosterone sulfate (DHEA-S)			""			""			""		Lipid	Androgenic Steroids	dehydroepiandrosterone sulfate (DHEA-S)	100000792	32425	FALSE
HMDB0000201	acetylcarnitine (C2)			""			""			""		Lipid	Fatty Acid Metabolism (Acyl Carnitine, Short Chain)	acetylcarnitine (C2)	100000802	32198	FALSE
HMDB0000731	cysteine s-sulfate			""			""			""		Amino Acid	Methionine, Cysteine, SAM and Taurine Metabolism	cysteine s-sulfate	100000808	22176	FALSE
HMDB0032133	bisphenol A			""			""			""		Xenobiotics	Chemical	bisphenol A	100000823	21125	FALSE
HMDB0011564	1-palmitoylglycerol (16:0)			""			""			""		Lipid	Monoacylglycerol	1-palmitoylglycerol (16:0)	100000827	21127	FALSE
HMDB0035227	tartronate (hydroxymalonate)			""			""			""		Xenobiotics	Food Component/Plant	tartronate (hydroxymalonate)	100000840	20693	FALSE
HMDB0002329	oxalate (ethanedioate)			""			""			""		Cofactors and Vitamins	Ascorbate and Aldarate Metabolism	oxalate (ethanedioate)	100000841	20694	FALSE
HMDB0002994	erythritol			""			""			""		Xenobiotics	Food Component/Plant	erythritol	100000846	20699	FALSE
HMDB0000500	4-hydroxybenzoate			""			""			""		Xenobiotics	Benzoate Metabolism	4-hydroxybenzoate	100000862	21133	FALSE
HMDB0029723	saccharin			""			""			""		Xenobiotics	Food Component/Plant	saccharin	100000870	21151	FALSE
HMDB0011753	iminodiacetate (IDA)			""			""			""		Xenobiotics	Chemical	iminodiacetate (IDA)	100000900	21025	FALSE
HMDB0011567	1-oleoylglycerol (18:1)			""			""			""		Lipid	Monoacylglycerol	1-oleoylglycerol (18:1)	100000924	21184	FALSE
HMDB0000019	3-methyl-2-oxobutyrate			""			""			""		Amino Acid	Leucine, Isoleucine and Valine Metabolism	3-methyl-2-oxobutyrate	100000936	44526	FALSE
HMDB0011537	2-oleoylglycerol (18:1)			""			""			""		Lipid	Monoacylglycerol	2-oleoylglycerol (18:1)	100000943	21232	FALSE
HMDB0000670	homoarginine			""			""			""		Amino Acid	Urea cycle; Arginine and Proline Metabolism	homoarginine	100000961	22137	FALSE
HMDB0000679	homocitrulline			""			""			""		Amino Acid	Urea cycle; Arginine and Proline Metabolism	homocitrulline	100000963	22138	FALSE
HMDB0011538	2-linoleoylglycerol (18:2)			""			""			""		Lipid	Monoacylglycerol	2-linoleoylglycerol (18:2)	100000987	32506	FALSE
HMDB0032538	triethanolamine			""			""			""		Xenobiotics	Chemical	triethanolamine	100000989	22202	FALSE
HMDB0002203	3-hydroxydecanoate			""			""			""		Lipid	Fatty Acid, Monohydroxy	3-hydroxydecanoate	100000997	22053	FALSE
HMDB0015109	EDTA			""			""			""		Xenobiotics	Chemical	EDTA	100001002	22163	FALSE
HMDB0000532	N-acetylglycine			""			""			""		Amino Acid	Glycine, Serine and Threonine Metabolism	N-acetylglycine	100001006	27710	FALSE
HMDB0000867	ribonate			""			""			""		Carbohydrate	Pentose Metabolism	ribonate	100001007	27731	FALSE
HMDB0062620,HMDB0000943	threonate			""			""			""		Cofactors and Vitamins	Ascorbate and Aldarate Metabolism	threonate	100001022	27738	FALSE
HMDB0000565	galactonate			""			""			""		Carbohydrate	Fructose, Mannose and Galactose Metabolism	galactonate	100001026	27719	FALSE
HMDB0000852	beta-sitosterol			""			""			""		Lipid	Sterol	beta-sitosterol	100001033	27414	FALSE
HMDB0000197	indoleacetate			""			""			""		Amino Acid	Tryptophan Metabolism	indoleacetate	100001034	27513	FALSE
HMDB0011568	1-linoleoylglycerol (18:2)			""			""			""		Lipid	Monoacylglycerol	1-linoleoylglycerol (18:2)	100001040	27447	FALSE
HMDB0000001	1-methylhistidine			""			""			""		Amino Acid	Histidine Metabolism	1-methylhistidine	100001051	30460	FALSE
HMDB0002013	butyrylcarnitine (C4)			""			""			""		Lipid	Fatty Acid Metabolism (also BCAA Metabolism)	butyrylcarnitine (C4)	100001054	32412	FALSE
HMDB0000736	isobutyrylcarnitine (C4)			""			""			""		Amino Acid	Leucine, Isoleucine and Valine Metabolism	isobutyrylcarnitine (C4)	100001055	33441	FALSE
HMDB0000391	7-ketodeoxycholate			""			""			""		Lipid	Secondary Bile Acid Metabolism	7-ketodeoxycholate	100001063	31904	FALSE
HMDB0000698	glycolithocholate			""			""			""		Lipid	Secondary Bile Acid Metabolism	glycolithocholate	100001064	31912	FALSE
HMDB0000467	7-ketolithocholate			""			""			""		Lipid	Secondary Bile Acid Metabolism	7-ketolithocholate	100001069	43830	FALSE
HMDB0002759	androsterone sulfate			""			""			""		Lipid	Androgenic Steroids	androsterone sulfate	100001073	31591	FALSE
HMDB0002039	2-pyrrolidinone			""			""			""		Amino Acid	Glutamate Metabolism	2-pyrrolidinone	100001081	31675	FALSE
HMDB0002302	indolepropionate			""			""			""		Amino Acid	Tryptophan Metabolism	indolepropionate	100001083	32405	FALSE
HMDB0000439	N-(2-furoyl)glycine			""			""			""		Xenobiotics	Food Component/Plant	N-(2-furoyl)glycine	100001086	31536	FALSE
HMDB0000875	trigonelline (N'-methylnicotinate)			""			""			""		Cofactors and Vitamins	Nicotinate and Nicotinamide Metabolism	trigonelline (N'-methylnicotinate)	100001092	32401	FALSE
HMDB0000623	dodecanedioate (C12-DC)			""			""			""		Lipid	Fatty Acid, Dicarboxylate	dodecanedioate (C12-DC)	100001102	32388	FALSE
HMDB0061715	glutamate, gamma-methyl ester			""			""			""		Amino Acid	Glutamate Metabolism	glutamate, gamma-methyl ester	100001103	33487	FALSE
HMDB0000866	N-acetyltyrosine			""			""			""		Amino Acid	Tyrosine Metabolism	N-acetyltyrosine	100001104	32390	FALSE
HMDB0001857	1,3-dimethylurate			""			""			""		Xenobiotics	Xanthine Metabolism	1,3-dimethylurate	100001106	32391	FALSE
HMDB0001886	3-methylxanthine			""			""			""		Xenobiotics	Xanthine Metabolism	3-methylxanthine	100001108	32445	FALSE
HMDB0000387	3-hydroxylaurate			""			""			""		Lipid	Fatty Acid, Monohydroxy	3-hydroxylaurate	100001112	32457	FALSE
HMDB0000017	pyridoxate			""			""			""		Cofactors and Vitamins	Vitamin B6 Metabolism	pyridoxate	100001121	31555	FALSE
HMDB0029068	threonylphenylalanine			""			""			""		Peptide	Dipeptide	threonylphenylalanine	100001125	31530	FALSE
HMDB0011172	gamma-glutamylvaline			""			""			""		Peptide	Gamma-glutamyl Amino Acid	gamma-glutamylvaline	100001126	43829	FALSE
HMDB0000350	3-hydroxysebacate			""			""			""		Lipid	Fatty Acid, Monohydroxy	3-hydroxysebacate	100001145	31943	FALSE
HMDB0000409,HMDB0000525	5-hydroxyhexanoate			""			""			""		Lipid	Fatty Acid, Monohydroxy	5-hydroxyhexanoate	100001148	31938	FALSE
HMDB0000783	propionylglycine			""			""			""		Lipid	Fatty Acid Metabolism (also BCAA Metabolism)	propionylglycine	100001150	31932	FALSE
HMDB0000808	butyrylglycine			""			""			""		Lipid	Fatty Acid Metabolism (also BCAA Metabolism)	butyrylglycine	100001151	31850	FALSE
HMDB0000339	2-methylbutyrylglycine			""			""			""		Amino Acid	Leucine, Isoleucine and Valine Metabolism	2-methylbutyrylglycine	100001155	31928	FALSE
HMDB0000824	propionylcarnitine (C3)			""			""			""		Lipid	Fatty Acid Metabolism (also BCAA Metabolism)	propionylcarnitine (C3)	100001162	32452	FALSE
HMDB0006695	pro-hydroxy-pro			""			""			""		Amino Acid	Urea cycle; Arginine and Proline Metabolism	pro-hydroxy-pro	100001167	35127	FALSE
HMDB0000396	3-hydroxy-2-ethylpropionate			""			""			""		Amino Acid	Leucine, Isoleucine and Valine Metabolism	3-hydroxy-2-ethylpropionate	100001170	32397	FALSE
HMDB0061112	3-carboxy-4-methyl-5-propyl-2-furanpropanoate (CMPF)			""			""			""		Lipid	Fatty Acid, Dicarboxylate	3-carboxy-4-methyl-5-propyl-2-furanpropanoate (CMPF)	100001178	31787	FALSE
HMDB0006528,HMDB0001976	docosapentaenoate (n3 DPA; 22:5n3)			""			""			""		Lipid	Long Chain Polyunsaturated Fatty Acid (n3 and n6)	docosapentaenoate (n3 DPA; 22:5n3)	100001181	32504	FALSE
HMDB0061714	docosadienoate (22:2n6)			""			""			""		Lipid	Long Chain Polyunsaturated Fatty Acid (n3 and n6)	docosadienoate (22:2n6)	100001182	32415	FALSE
HMDB0002226	adrenate (22:4n6)			""			""			""		Lipid	Long Chain Polyunsaturated Fatty Acid (n3 and n6)	adrenate (22:4n6)	100001193	32980	FALSE
HMDB0002823	docosatrienoate (22:3n3)			""			""			""		Lipid	Long Chain Polyunsaturated Fatty Acid (n3 and n6)	docosatrienoate (22:3n3)	100001195	32417	FALSE
HMDB0033724	10-undecenoate (11:1n1)			""			""			""		Lipid	Medium Chain Fatty Acid	10-undecenoate (11:1n1)	100001197	32497	FALSE
HMDB0002000	myristoleate (14:1n5)			""			""			""		Lipid	Long Chain Monounsaturated Fatty Acid	myristoleate (14:1n5)	100001198	32418	FALSE
HMDB0002024	4-imidazoleacetate			""			""			""		Amino Acid	Histidine Metabolism	4-imidazoleacetate	100001207	32349	FALSE
HMDB0002820	1-methyl-4-imidazoleacetate			""			""			""		Amino Acid	Histidine Metabolism	1-methyl-4-imidazoleacetate	100001208	32350	FALSE
HMDB0000792	sebacate (C10-DC)			""			""			""		Lipid	Fatty Acid, Dicarboxylate	sebacate (C10-DC)	100001211	32398	FALSE
HMDB0003157	guanidinosuccinate			""			""			""		Amino Acid	Guanidino and Acetamido Metabolism	guanidinosuccinate	100001212	32446	FALSE
HMDB0004157	I-urobilinogen			""			""			""		Cofactors and Vitamins	Hemoglobin and Porphyrin Metabolism	I-urobilinogen	100001226	32426	FALSE
HMDB0006547	stearidonate (18:4n3)			""			""			""		Lipid	Long Chain Polyunsaturated Fatty Acid (n3 and n6)	stearidonate (18:4n3)	100001229	33969	FALSE
HMDB0002368	nervonate (24:1n9)*			""			""			""		Lipid	Long Chain Monounsaturated Fatty Acid	nervonate (24:1n9)*	100001231	52674	FALSE
HMDB0000529	5-dodecenoate (12:1n7)			""			""			""		Lipid	Medium Chain Fatty Acid	5-dodecenoate (12:1n7)	100001232	33968	FALSE
HMDB0000791	octanoylcarnitine (C8)			""			""			""		Lipid	Fatty Acid Metabolism (Acyl Carnitine, Medium Chain)	octanoylcarnitine (C8)	100001247	33936	FALSE
HMDB0000932	tauro-beta-muricholate			""			""			""		Lipid	Primary Bile Acid Metabolism	tauro-beta-muricholate	100001250	33983	FALSE
HMDB0000651	decanoylcarnitine (C10)			""			""			""		Lipid	Fatty Acid Metabolism (Acyl Carnitine, Medium Chain)	decanoylcarnitine (C10)	100001251	33941	FALSE
HMDB0006029	N-acetylglutamine			""			""			""		Amino Acid	Glutamate Metabolism	N-acetylglutamine	100001253	33943	FALSE
HMDB0013713	N-acetyltryptophan			""			""			""		Amino Acid	Tryptophan Metabolism	N-acetyltryptophan	100001254	33959	FALSE
HMDB0000512	N-acetylphenylalanine			""			""			""		Amino Acid	Phenylalanine Metabolism	N-acetylphenylalanine	100001256	33950	FALSE
HMDB0006028	N-acetylasparagine			""			""			""		Amino Acid	Alanine and Aspartate Metabolism	N-acetylasparagine	100001257	33942	FALSE
HMDB0003869	gamma-glutamyl-epsilon-lysine			""			""			""		Peptide	Gamma-glutamyl Amino Acid	gamma-glutamyl-epsilon-lysine	100001262	33934	FALSE
HMDB0010382	1-palmitoyl-GPC (16:0)			""			""			""		Lipid	Lysophospholipid	1-palmitoyl-GPC (16:0)	100001263	33955	FALSE
HMDB0004620	N-acetylarginine			""			""			""		Amino Acid	Urea cycle; Arginine and Proline Metabolism	N-acetylarginine	100001266	33953	FALSE
HMDB0029377	piperine			""			""			""		Xenobiotics	Food Component/Plant	piperine	100001267	33935	FALSE
HMDB0002869	campesterol			""			""			""		Lipid	Sterol	campesterol	100001269	33997	FALSE
HMDB0005066	myristoylcarnitine (C14)			""			""			""		Lipid	Fatty Acid Metabolism (Acyl Carnitine, Long Chain Saturated)	myristoylcarnitine (C14)	100001270	33952	FALSE
HMDB0010384	1-stearoyl-GPC (18:0)			""			""			""		Lipid	Lysophospholipid	1-stearoyl-GPC (18:0)	100001271	33961	FALSE
HMDB0002815	1-oleoyl-GPC (18:1)			""			""			""		Lipid	Lysophospholipid	1-oleoyl-GPC (18:1)	100001272	48258	FALSE
HMDB0062557	N-acetylthreonine			""			""			""		Amino Acid	Glycine, Serine and Threonine Metabolism	N-acetylthreonine	100001274	33939	FALSE
HMDB0061684	N-acetylisoleucine			""			""			""		Amino Acid	Leucine, Isoleucine and Valine Metabolism	N-acetylisoleucine	100001276	33967	FALSE
HMDB0013622	10-nonadecenoate (19:1n9)			""			""			""		Lipid	Long Chain Monounsaturated Fatty Acid	10-nonadecenoate (19:1n9)	100001277	33972	FALSE
HMDB0060038	10-heptadecenoate (17:1n7)			""			""			""		Lipid	Long Chain Monounsaturated Fatty Acid	10-heptadecenoate (17:1n7)	100001278	33971	FALSE
HMDB0062657	epiandrosterone sulfate			""			""			""		Lipid	Androgenic Steroids	epiandrosterone sulfate	100001287	33973	FALSE
HMDB04246	bradykinin, des-arg(9)			""			""			""		Peptide	Polypeptide	bradykinin, des-arg(9)	100001292	34420	FALSE
HMDB0032055	N-acetylhistidine			""			""			""		Amino Acid	Histidine Metabolism	N-acetylhistidine	100001293	33946	FALSE
HMDB0011667	gamma-glutamylglycine			""			""			""		Peptide	Gamma-glutamyl Amino Acid	gamma-glutamylglycine	100001294	33949	FALSE
HMDB0029160	gamma-glutamyltryptophan			""			""			""		Peptide	Gamma-glutamyl Amino Acid	gamma-glutamyltryptophan	100001295	33947	FALSE
HMDB0004827	stachydrine			""			""			""		Xenobiotics	Food Component/Plant	stachydrine	100001296	34384	FALSE
HMDB0000407	alpha-hydroxyisovalerate			""			""			""		Amino Acid	Leucine, Isoleucine and Valine Metabolism	alpha-hydroxyisovalerate	100001300	46537	FALSE
HMDB0029155	gamma-glutamylmethionine			""			""			""		Peptide	Gamma-glutamyl Amino Acid	gamma-glutamylmethionine	100001313	44872	FALSE
HMDB0029159	gamma-glutamylthreonine			""			""			""		Peptide	Gamma-glutamyl Amino Acid	gamma-glutamylthreonine	100001314	33364	FALSE
HMDB0011635	p-cresol sulfate			""			""			""		Xenobiotics	Benzoate Metabolism	p-cresol sulfate	100001315	36103	FALSE
HMDB0015264	pioglitazone			""			""			""		Xenobiotics	Drug - Metabolic	pioglitazone	100001317	33139	FALSE
HMDB0000613	erythronate*			""			""			""		Carbohydrate	Aminosugar Metabolism	erythronate*	100001320	42420	FALSE
""	fibrinopeptide A, des-ala(1)*			""			""			""		Peptide	Fibrinogen Cleavage Peptide	fibrinopeptide A, des-ala(1)*	100001323	31548	FALSE
""	fibrinopeptide A, phosphono-ser(3)*			""			""			""		Peptide	Fibrinogen Cleavage Peptide	fibrinopeptide A, phosphono-ser(3)*	100001324	57712	FALSE
""	HWESASXX*			""			""			""		Peptide	Polypeptide	HWESASXX*	100001327	57711	FALSE
HMDB0240252	salicyluric glucuronide*			""			""			""		Xenobiotics	Drug - Analgesics, Anesthetics	salicyluric glucuronide*	100001332	33384	FALSE
HMDB0094701	N-acetylproline			""			""			""		Amino Acid	Urea cycle; Arginine and Proline Metabolism	N-acetylproline	100001334	34387	FALSE
HMDB0002231,HMDB0062436	eicosenoate (20:1)			""			""			""		Lipid	Long Chain Monounsaturated Fatty Acid	eicosenoate (20:1)	100001335	33587	FALSE
HMDB0003073,HMDB0001388	linolenate [alpha or gamma; (18:3n3 or 6)]			""			""			""		Lipid	Long Chain Polyunsaturated Fatty Acid (n3 and n6)	linolenate [alpha or gamma; (18:3n3 or 6)]	100001337	34035	FALSE
HMDB0000958,HMDB000072	aconitate [cis or trans]			""			""			""		Energy	TCA Cycle	aconitate [cis or trans]	100001359	46173	FALSE
""	metoprolol acid metabolite*			""			""			""		Xenobiotics	Drug - Cardiovascular	metoprolol acid metabolite*	100001385	34109	FALSE
HMDB0000848	stearoylcarnitine (C18)			""			""			""		Lipid	Fatty Acid Metabolism (Acyl Carnitine, Long Chain Saturated)	stearoylcarnitine (C18)	100001391	34409	FALSE
HMDB000225	laurylcarnitine (C12)			""			""			""		Lipid	Fatty Acid Metabolism (Acyl Carnitine, Medium Chain)	laurylcarnitine (C12)	100001392	34534	FALSE
HMDB0000688	isovalerylcarnitine (C5)			""			""			""		Amino Acid	Leucine, Isoleucine and Valine Metabolism	isovalerylcarnitine (C5)	100001393	34407	FALSE
HMDB0010386	1-linoleoyl-GPC (18:2)			""			""			""		Lipid	Lysophospholipid	1-linoleoyl-GPC (18:2)	100001395	34419	FALSE
HMDB0001991	7-methylxanthine			""			""			""		Xenobiotics	Xanthine Metabolism	7-methylxanthine	100001396	34390	FALSE
HMDB0002123	1,3,7-trimethylurate			""			""			""		Xenobiotics	Xanthine Metabolism	1,3,7-trimethylurate	100001397	34404	FALSE
HMDB0001982	3,7-dimethylurate			""			""			""		Xenobiotics	Xanthine Metabolism	3,7-dimethylurate	100001398	34399	FALSE
HMDB0011103	1,7-dimethylurate			""			""			""		Xenobiotics	Xanthine Metabolism	1,7-dimethylurate	100001399	34400	FALSE
HMDB0003099	1-methylurate			""			""			""		Xenobiotics	Xanthine Metabolism	1-methylurate	100001400	34395	FALSE
HMDB0011105	5-acetylamino-6-formylamino-3-methyluracil			""			""			""		Xenobiotics	Xanthine Metabolism	5-acetylamino-6-formylamino-3-methyluracil	100001402	34401	FALSE
HMDB0004400	5-acetylamino-6-amino-3-methyluracil			""			""			""		Xenobiotics	Xanthine Metabolism	5-acetylamino-6-amino-3-methyluracil	100001403	34424	FALSE
HMDB0010738	1-methylxanthine			""			""			""		Xenobiotics	Xanthine Metabolism	1-methylxanthine	100001405	34389	FALSE
HMDB0002721	N1-methylinosine			""			""			""		Nucleotide	Purine Metabolism, (Hypo)Xanthine/Inosine containing	N1-methylinosine	100001409	48351	FALSE
HMDB0013222	beta-guanidinopropanoate			""			""			""		Xenobiotics	Food Component/Plant	beta-guanidinopropanoate	100001411	35101	FALSE
